stat_name,value,description
system.node0.cpus6.fuBusyRate,0.059685,FU busy rate (busy events/executed inst) ((Count/Count))
system.node0.cpus6.intInstQueueReads,720226,Number of integer instruction queue reads (Count)
system.node0.cpus6.intInstQueueWrites,292668,Number of integer instruction queue writes (Count)
system.node0.cpus6.intInstQueueWakeupAccesses,263546,Number of integer instruction queue wakeup accesses (Count)
system.node0.cpus6.fpInstQueueReads,3463,Number of floating instruction queue reads (Count)
system.node0.cpus6.fpInstQueueWrites,2020,Number of floating instruction queue writes (Count)
system.node0.cpus6.fpInstQueueWakeupAccesses,1666,Number of floating instruction queue wakeup accesses (Count)
system.node0.cpus6.vecInstQueueReads,0,Number of vector instruction queue reads (Count)
system.node0.cpus6.vecInstQueueWrites,0,Number of vector instruction queue writes (Count)
system.node0.cpus6.vecInstQueueWakeupAccesses,0,Number of vector instruction queue wakeup accesses (Count)
system.node0.cpus6.intAluAccesses,281832,Number of integer alu accesses (Count)
system.node0.cpus6.fpAluAccesses,1747,Number of floating point alu accesses (Count)
system.node0.cpus6.vecAluAccesses,0,Number of vector alu accesses (Count)
system.node0.cpus6.numRecvResp,26739,Number of received responses (Count)
system.node0.cpus6.numRecvRespBytes,178744,Number of received response bytes (Byte)
system.node0.cpus6.recvRespAvgBW,0.76,Average bandwidth of received responses ((Byte/Cycle))
system.node0.cpus6.recvRespAvgSize,6.68,Average packet size per received response ((Byte/Count))
system.node0.cpus6.recvRespAvgRate,0.11,Average rate of received responses per cycle ((Count/Cycle))
system.node0.cpus6.recvRespAvgRetryRate,0.0,Average retry rate per received response ((Count/Count))
system.node0.cpus6.numSendRetryResp,0,Number of retry responses sent (Count)
system.node0.cpus6.numSquashedInsts,2044,Number of squashed instructions skipped in execute (Count)
system.node0.cpus6.numSwp,0,Number of swp insts executed (Count)
system.node0.cpus6.timesIdled,430,Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.node0.cpus6.idleCycles,63091,Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.node0.cpus6.MemDepUnit__0.insertedLoads,22973,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__0.insertedStores,12969,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__0.conflictingLoads,5262,Number of conflicting loads. (Count)
system.node0.cpus6.MemDepUnit__0.conflictingStores,799,Number of conflicting stores. (Count)
system.node0.cpus6.MemDepUnit__1.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__1.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__1.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus6.MemDepUnit__1.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus6.MemDepUnit__2.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__2.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__2.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus6.MemDepUnit__2.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus6.MemDepUnit__3.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__3.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.node0.cpus6.MemDepUnit__3.conflictingLoads,0,Number of conflicting loads. (Count)
system.node0.cpus6.MemDepUnit__3.conflictingStores,0,Number of conflicting stores. (Count)
system.node0.cpus6.bac.fetchTargets,0,Number of fetch targets created  (Count)
system.node0.cpus6.bac.branches,39817,Number of branches that BAC encountered (Count)
system.node0.cpus6.bac.predTakenBranches,16403,Number of branches that BAC predicted taken. (Count)
system.node0.cpus6.bac.branchesNotLastuOp,0,Number of branches that fetch encountered which are not the last uOp within a macrooperation. Jump to itself. (Count)
system.node0.cpus6.bac.branchMisspredict,981,Number of mispredicted branches (Count)
system.node0.cpus6.bac.noBranchMisspredict,67,Number of non-branch instructions mispredicted (Count)
system.node0.cpus6.bac.squashBranchDecode,314,Number of branches squashed from decode (Count)
system.node0.cpus6.bac.squashBranchCommit,667,Number of branches squashed from commit (Count)
system.node0.cpus6.bac.preDecUpdate::NoBranch,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::Return,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::CallDirect,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::CallIndirect,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::DirectCond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::DirectUncond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::IndirectCond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::IndirectUncond,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.preDecUpdate::total,0,Number of branches extracted from the predecoder (Count)
system.node0.cpus6.bac.noHistByType::NoBranch,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::Return,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::CallDirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::CallIndirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::DirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::DirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::IndirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::IndirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.noHistByType::total,0,Number and type of branches that were undetected by the BPU. (Count)
system.node0.cpus6.bac.typeMissmatch,0,Number branches where the branch type miss match (Count)
system.node0.cpus6.bac.multiBranchInst,0,Number branches because its not the last branch. (Count)
system.node0.cpus6.bac.ftSizeDist::samples,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::mean,nan,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::stdev,nan,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::underflows,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::0-3,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::4-7,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::8-11,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::12-15,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::16-19,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::20-23,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::24-27,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::28-31,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::32,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::overflows,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::min_value,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::max_value,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftSizeDist::total,0,Number of bytes per fetch target (Count)
system.node0.cpus6.bac.ftNumber::samples,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::mean,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::stdev,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::underflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::0,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::1,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::2,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::3,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::4,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::overflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::min_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::max_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.bac.ftNumber::total,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.node0.cpus6.branchPred.lookups_0::NoBranch,0,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::Return,2802,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::CallDirect,2912,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::CallIndirect,130,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::DirectCond,27560,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::DirectUncond,3907,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::IndirectCond,0,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::IndirectUncond,2506,Number of BP lookups (Count)
system.node0.cpus6.branchPred.lookups_0::total,39817,Number of BP lookups (Count)
system.node0.cpus6.branchPred.squashes_0::NoBranch,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::Return,309,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::CallDirect,442,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::CallIndirect,102,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::DirectCond,2843,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::DirectUncond,419,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::IndirectCond,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::IndirectUncond,232,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.squashes_0::total,4347,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.node0.cpus6.branchPred.corrected_0::NoBranch,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::Return,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::CallDirect,197,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::CallIndirect,30,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::DirectCond,597,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::DirectUncond,117,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::IndirectCond,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::IndirectUncond,40,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.corrected_0::total,981,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.node0.cpus6.branchPred.earlyResteers_0::NoBranch,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::Return,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::CallDirect,197,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::CallIndirect,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::DirectCond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::DirectUncond,117,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::IndirectCond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::IndirectUncond,0,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.earlyResteers_0::total,314,Number of branches that got redirected after decode. (Count)
system.node0.cpus6.branchPred.committed_0::NoBranch,0,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::Return,2493,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::CallDirect,2470,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::CallIndirect,28,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::DirectCond,24717,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::DirectUncond,3488,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::IndirectCond,0,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::IndirectUncond,2274,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.committed_0::total,35470,Number of branches finally committed  (Count)
system.node0.cpus6.branchPred.mispredicted_0::NoBranch,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::Return,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::CallDirect,118,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::CallIndirect,27,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::DirectCond,551,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::DirectUncond,75,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::IndirectCond,0,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::IndirectUncond,27,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredicted_0::total,798,Number of committed branches that were mispredicted. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::NoBranch,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::Return,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::CallDirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::CallIndirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::DirectCond,295,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::DirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::IndirectCond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::IndirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToPredictor_0::total,295,Number of committed branches that were mispredicted by the predictor. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::NoBranch,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::Return,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::CallDirect,118,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::CallIndirect,27,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::DirectCond,256,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::DirectUncond,75,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::IndirectCond,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::IndirectUncond,27,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.mispredictDueToBTBMiss_0::total,503,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.node0.cpus6.branchPred.targetProvider_0::NoTarget,23414,The component providing the target for taken branches (Count)
system.node0.cpus6.branchPred.targetProvider_0::BTB,11225,The component providing the target for taken branches (Count)
system.node0.cpus6.branchPred.targetProvider_0::RAS,2802,The component providing the target for taken branches (Count)
system.node0.cpus6.branchPred.targetProvider_0::Indirect,2376,The component providing the target for taken branches (Count)
system.node0.cpus6.branchPred.targetProvider_0::total,39817,The component providing the target for taken branches (Count)
system.node0.cpus6.branchPred.targetWrong_0::NoBranch,896,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::Return,61,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::CallDirect,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::CallIndirect,2,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::DirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::DirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::IndirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::IndirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.targetWrong_0::total,959,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.node0.cpus6.branchPred.condPredicted,27560,Number of conditional branches predicted (Count)
system.node0.cpus6.branchPred.condPredictedTaken,5385,Number of conditional branches predicted as taken (Count)
system.node0.cpus6.branchPred.condIncorrect,798,Number of conditional branches incorrect (Count)
system.node0.cpus6.branchPred.predTakenBTBMiss,409,Number of branches predicted taken but missed in BTB (Count)
system.node0.cpus6.branchPred.BTBLookups,39817,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.BTBUpdates,846,Number of BTB updates (Count)
system.node0.cpus6.branchPred.BTBHits,14990,Number of BTB hits (Count)
system.node0.cpus6.branchPred.BTBHitRatio,0.376472,BTB Hit Ratio (Ratio)
system.node0.cpus6.branchPred.BTBMispredicted,598,Number BTB mispredictions. No target found or target wrong (Count)
system.node0.cpus6.branchPred.indirectLookups,2636,Number of indirect predictor lookups. (Count)
system.node0.cpus6.branchPred.indirectHits,2376,Number of indirect target hits. (Count)
system.node0.cpus6.branchPred.indirectMisses,260,Number of indirect misses. (Count)
system.node0.cpus6.branchPred.indirectMispredicted,0,Number of mispredicted indirect branches. (Count)
system.node0.cpus6.branchPred.btb.lookups::NoBranch,0,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::Return,2802,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::CallDirect,2912,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::CallIndirect,130,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::DirectCond,27560,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::DirectUncond,3907,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::IndirectCond,0,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::IndirectUncond,2506,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.lookups::total,39817,Number of BTB lookups (Count)
system.node0.cpus6.branchPred.btb.misses::NoBranch,0,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::Return,2802,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::CallDirect,312,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::CallIndirect,130,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::DirectCond,18902,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::DirectUncond,175,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::IndirectCond,0,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::IndirectUncond,2506,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.misses::total,24827,Number of BTB misses (Count)
system.node0.cpus6.branchPred.btb.updates::NoBranch,0,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::Return,0,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::CallDirect,197,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::CallIndirect,0,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::DirectCond,532,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::DirectUncond,117,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::IndirectCond,0,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::IndirectUncond,0,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.updates::total,846,Number of BTB updates (Count)
system.node0.cpus6.branchPred.btb.mispredict::NoBranch,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::Return,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::CallDirect,197,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::CallIndirect,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::DirectCond,532,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::DirectUncond,117,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::IndirectCond,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::IndirectUncond,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.mispredict::total,846,Number of BTB mispredictions. No target found or target wrong. (Count)
system.node0.cpus6.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED,3640370500,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus6.branchPred.indirectBranchPred.lookups,2636,Number of lookups (Count)
system.node0.cpus6.branchPred.indirectBranchPred.hits,2376,Number of hits of a tag (Count)
system.node0.cpus6.branchPred.indirectBranchPred.misses,260,Number of misses (Count)
system.node0.cpus6.branchPred.indirectBranchPred.targetRecords,70,Number of targets that where recorded/installed in the cache (Count)
system.node0.cpus6.branchPred.indirectBranchPred.indirectRecords,2706,Number of indirect branches/calls recorded in the indirect hist (Count)
system.node0.cpus6.branchPred.indirectBranchPred.speculativeOverflows,10,Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.node0.cpus6.branchPred.ras.pushes,3351,Number of times a PC was pushed onto the RAS (Count)
system.node0.cpus6.branchPred.ras.pops,3346,Number of times a PC was poped from the RAS (Count)
system.node0.cpus6.branchPred.ras.squashes,853,Number of times the stack operation was squashed due to wrong speculation. (Count)
system.node0.cpus6.branchPred.ras.used,2493,Number of times the RAS is the provider (Count)
system.node0.cpus6.branchPred.ras.correct,2493,Number of times the RAS is the provider and the prediction is correct (Count)
system.node0.cpus6.branchPred.ras.incorrect,0,Number of times the RAS is the provider and the prediction is wrong (Count)
system.node0.cpus6.clk_domain.clock,1000,Clock period in ticks (Tick)
system.node0.cpus6.clk_domain.voltage_domain.voltage,1,Voltage in Volts (Volt)
system.node0.cpus6.commit.status::running,171177,Number of cycles commit is running (Cycle)
system.node0.cpus6.commit.status::idle,1,Number of cycles commit is idle (Cycle)
system.node0.cpus6.commit.status::trapPending,238,Number of cycles commit is processing a trap (Cycle)
system.node0.cpus6.commit.commitSquashedInsts,21597,The number of squashed insts skipped by commit (Count)
system.node0.cpus6.commit.commitNonSpecStalls,75,The number of times commit has been forced to stall to communicate backwards (Count)
system.node0.cpus6.commit.branchMispredicts,685,The number of times a branch was mispredicted (Count)
system.node0.cpus6.commit.numCommittedDist::samples,170682,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::mean,1.472575,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::stdev,2.973076,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::underflows,0,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::0,131939,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::1,3373,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::2,2245,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::3,2559,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::4,972,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::5,670,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::6,1199,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::7,430,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::8,27295,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::overflows,0,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::min_value,0,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::max_value,8,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.numCommittedDist::total,170682,Number of insts commited each cycle (Count)
system.node0.cpus6.commit.amos,0,Number of atomic instructions committed (Count)
system.node0.cpus6.commit.membars,50,Number of memory barriers committed (Count)
system.node0.cpus6.commit.committedInstType_0::No_OpClass,282,Class of committed instruction (Count)
system.node0.cpus6.commit.committedInstType_0::IntAlu,218345,Class of committed instruction (Count)
system.node0.cpus6.commit.committedInstType_0::IntMult,149,Class of committed instruction (Count)
system.node0.cpus6.commit.committedInstType_0::IntDiv,46,Class of committed instruction (Count)
system.node0.cpus6.commit.committedInstType_0::FloatAdd,148,Class of committed instruction (Count)
system.node0.cpus6.commit.committedInstType_0::FloatCmp,0,Class of committed instruction (Count)
