stat_name,value,description
system.cpus4.issuedInstType_0::SimdSha1Hash,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdSha1Hash2,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdSha256Hash,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdSha256Hash2,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdShaSigma2,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdShaSigma3,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdSha3,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdSm4e,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdCrc,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdPredAlu,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdDotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::Matrix,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::MatrixMov,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::MatrixOP,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::MemRead,1,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::MemWrite,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::FloatMemRead,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::FloatMemWrite,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::InstPrefetch,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideMaskLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideMaskStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdStridedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdStridedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdIndexedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdIndexedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdWholeRegisterLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdWholeRegisterStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdUnitStrideSegmentedFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdFloatExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdConfig,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdBf16Add,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdBf16Cmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdBf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdBf16DotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdBf16MatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdBf16Mult,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::SimdBf16MultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::Bf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::System,0,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issuedInstType_0::total,4,"Number of instructions issued per FU type, per thread (Count)"
system.cpus4.issueRate,0.015326,Inst issue rate ((Count/Cycle))
system.cpus4.fuBusy,0,FU busy when requested (Count)
system.cpus4.fuBusyRate,0,FU busy rate (busy events/executed inst) ((Count/Count))
system.cpus4.intInstQueueReads,44,Number of integer instruction queue reads (Count)
system.cpus4.intInstQueueWrites,52,Number of integer instruction queue writes (Count)
system.cpus4.intInstQueueWakeupAccesses,2,Number of integer instruction queue wakeup accesses (Count)
system.cpus4.fpInstQueueReads,0,Number of floating instruction queue reads (Count)
system.cpus4.fpInstQueueWrites,0,Number of floating instruction queue writes (Count)
system.cpus4.fpInstQueueWakeupAccesses,0,Number of floating instruction queue wakeup accesses (Count)
system.cpus4.vecInstQueueReads,0,Number of vector instruction queue reads (Count)
system.cpus4.vecInstQueueWrites,0,Number of vector instruction queue writes (Count)
system.cpus4.vecInstQueueWakeupAccesses,0,Number of vector instruction queue wakeup accesses (Count)
system.cpus4.intAluAccesses,4,Number of integer alu accesses (Count)
system.cpus4.fpAluAccesses,0,Number of floating point alu accesses (Count)
system.cpus4.vecAluAccesses,0,Number of vector alu accesses (Count)
system.cpus4.numRecvResp,0,Number of received responses (Count)
system.cpus4.numRecvRespBytes,0,Number of received response bytes (Byte)
system.cpus4.recvRespAvgBW,0.0,Average bandwidth of received responses ((Byte/Cycle))
system.cpus4.recvRespAvgSize,nan,Average packet size per received response ((Byte/Count))
system.cpus4.recvRespAvgRate,0.0,Average rate of received responses per cycle ((Count/Cycle))
system.cpus4.recvRespAvgRetryRate,nan,Average retry rate per received response ((Count/Count))
system.cpus4.numSendRetryResp,0,Number of retry responses sent (Count)
system.cpus4.numSquashedInsts,0,Number of squashed instructions skipped in execute (Count)
system.cpus4.numSwp,0,Number of swp insts executed (Count)
system.cpus4.timesIdled,1,Number of times that the entire CPU went into an idle state and unscheduled itself (Count)
system.cpus4.idleCycles,225,Total number of cycles that the CPU has spent unscheduled due to idling (Cycle)
system.cpus4.MemDepUnit__0.insertedLoads,8,Number of loads inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__0.insertedStores,8,Number of stores inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__0.conflictingLoads,0,Number of conflicting loads. (Count)
system.cpus4.MemDepUnit__0.conflictingStores,0,Number of conflicting stores. (Count)
system.cpus4.MemDepUnit__1.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__1.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__1.conflictingLoads,0,Number of conflicting loads. (Count)
system.cpus4.MemDepUnit__1.conflictingStores,0,Number of conflicting stores. (Count)
system.cpus4.MemDepUnit__2.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__2.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__2.conflictingLoads,0,Number of conflicting loads. (Count)
system.cpus4.MemDepUnit__2.conflictingStores,0,Number of conflicting stores. (Count)
system.cpus4.MemDepUnit__3.insertedLoads,0,Number of loads inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__3.insertedStores,0,Number of stores inserted to the mem dependence unit. (Count)
system.cpus4.MemDepUnit__3.conflictingLoads,0,Number of conflicting loads. (Count)
system.cpus4.MemDepUnit__3.conflictingStores,0,Number of conflicting stores. (Count)
system.cpus4.bac.fetchTargets,0,Number of fetch targets created  (Count)
system.cpus4.bac.branches,0,Number of branches that BAC encountered (Count)
system.cpus4.bac.predTakenBranches,0,Number of branches that BAC predicted taken. (Count)
system.cpus4.bac.branchesNotLastuOp,0,Number of branches that fetch encountered which are not the last uOp within a macrooperation. Jump to itself. (Count)
system.cpus4.bac.branchMisspredict,0,Number of mispredicted branches (Count)
system.cpus4.bac.noBranchMisspredict,2,Number of non-branch instructions mispredicted (Count)
system.cpus4.bac.squashBranchDecode,0,Number of branches squashed from decode (Count)
system.cpus4.bac.squashBranchCommit,0,Number of branches squashed from commit (Count)
system.cpus4.bac.preDecUpdate::NoBranch,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::Return,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::CallDirect,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::CallIndirect,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::DirectCond,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::DirectUncond,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::IndirectCond,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::IndirectUncond,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.preDecUpdate::total,0,Number of branches extracted from the predecoder (Count)
system.cpus4.bac.noHistByType::NoBranch,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::Return,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::CallDirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::CallIndirect,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::DirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::DirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::IndirectCond,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::IndirectUncond,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.noHistByType::total,0,Number and type of branches that were undetected by the BPU. (Count)
system.cpus4.bac.typeMissmatch,0,Number branches where the branch type miss match (Count)
system.cpus4.bac.multiBranchInst,0,Number branches because its not the last branch. (Count)
system.cpus4.bac.ftSizeDist::samples,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::mean,nan,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::stdev,nan,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::underflows,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::0-3,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::4-7,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::8-11,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::12-15,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::16-19,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::20-23,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::24-27,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::28-31,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::32,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::overflows,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::min_value,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::max_value,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftSizeDist::total,0,Number of bytes per fetch target (Count)
system.cpus4.bac.ftNumber::samples,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::mean,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::stdev,nan,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::underflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::0,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::1,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::2,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::3,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::4,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::overflows,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::min_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::max_value,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.bac.ftNumber::total,0,Number of fetch target inserted to the FTQ per cycle (Count)
system.cpus4.branchPred.lookups_0::NoBranch,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::Return,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::CallDirect,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::CallIndirect,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::DirectCond,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::DirectUncond,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::IndirectCond,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::IndirectUncond,0,Number of BP lookups (Count)
system.cpus4.branchPred.lookups_0::total,0,Number of BP lookups (Count)
system.cpus4.branchPred.squashes_0::NoBranch,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::Return,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::CallDirect,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::CallIndirect,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::DirectCond,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::DirectUncond,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::IndirectCond,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::IndirectUncond,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.squashes_0::total,0,Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.cpus4.branchPred.corrected_0::NoBranch,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::Return,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::CallDirect,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::CallIndirect,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::DirectCond,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::DirectUncond,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::IndirectCond,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::IndirectUncond,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.corrected_0::total,0,"Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)"
system.cpus4.branchPred.earlyResteers_0::NoBranch,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::Return,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::CallDirect,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::CallIndirect,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::DirectCond,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::DirectUncond,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::IndirectCond,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::IndirectUncond,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.earlyResteers_0::total,0,Number of branches that got redirected after decode. (Count)
system.cpus4.branchPred.committed_0::NoBranch,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::Return,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::CallDirect,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::CallIndirect,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::DirectCond,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::DirectUncond,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::IndirectCond,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::IndirectUncond,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.committed_0::total,0,Number of branches finally committed  (Count)
system.cpus4.branchPred.mispredicted_0::NoBranch,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::Return,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::CallDirect,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::CallIndirect,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::DirectCond,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::DirectUncond,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::IndirectCond,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::IndirectUncond,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredicted_0::total,0,Number of committed branches that were mispredicted. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::NoBranch,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::Return,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::CallDirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::CallIndirect,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::DirectCond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::DirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::IndirectCond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::IndirectUncond,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToPredictor_0::total,0,Number of committed branches that were mispredicted by the predictor. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::NoBranch,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::Return,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::CallDirect,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::CallIndirect,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::DirectCond,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::DirectUncond,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::IndirectCond,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::IndirectUncond,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.mispredictDueToBTBMiss_0::total,0,Number of committed branches that were mispredicted because of a BTB miss. (Count)
system.cpus4.branchPred.targetProvider_0::NoTarget,0,The component providing the target for taken branches (Count)
system.cpus4.branchPred.targetProvider_0::BTB,0,The component providing the target for taken branches (Count)
system.cpus4.branchPred.targetProvider_0::RAS,0,The component providing the target for taken branches (Count)
system.cpus4.branchPred.targetProvider_0::Indirect,0,The component providing the target for taken branches (Count)
system.cpus4.branchPred.targetProvider_0::total,0,The component providing the target for taken branches (Count)
system.cpus4.branchPred.targetWrong_0::NoBranch,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::Return,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::CallDirect,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::CallIndirect,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::DirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::DirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::IndirectCond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::IndirectUncond,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.targetWrong_0::total,0,Number of branches where the target was incorrect or not available at prediction time. (Count)
system.cpus4.branchPred.condPredicted,0,Number of conditional branches predicted (Count)
system.cpus4.branchPred.condPredictedTaken,0,Number of conditional branches predicted as taken (Count)
system.cpus4.branchPred.condIncorrect,0,Number of conditional branches incorrect (Count)
system.cpus4.branchPred.predTakenBTBMiss,0,Number of branches predicted taken but missed in BTB (Count)
system.cpus4.branchPred.BTBLookups,0,Number of BTB lookups (Count)
system.cpus4.branchPred.BTBUpdates,0,Number of BTB updates (Count)
system.cpus4.branchPred.BTBHits,0,Number of BTB hits (Count)
system.cpus4.branchPred.BTBHitRatio,nan,BTB Hit Ratio (Ratio)
system.cpus4.branchPred.BTBMispredicted,0,Number BTB mispredictions. No target found or target wrong (Count)
system.cpus4.branchPred.indirectLookups,0,Number of indirect predictor lookups. (Count)
system.cpus4.branchPred.indirectHits,0,Number of indirect target hits. (Count)
system.cpus4.branchPred.indirectMisses,0,Number of indirect misses. (Count)
system.cpus4.branchPred.indirectMispredicted,0,Number of mispredicted indirect branches. (Count)
system.cpus4.branchPred.btb.lookups::NoBranch,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::Return,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::CallDirect,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::CallIndirect,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::DirectCond,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::DirectUncond,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::IndirectCond,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::IndirectUncond,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.lookups::total,0,Number of BTB lookups (Count)
system.cpus4.branchPred.btb.misses::NoBranch,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::Return,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::CallDirect,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::CallIndirect,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::DirectCond,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::DirectUncond,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::IndirectCond,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::IndirectUncond,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.misses::total,0,Number of BTB misses (Count)
system.cpus4.branchPred.btb.updates::NoBranch,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::Return,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::CallDirect,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::CallIndirect,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::DirectCond,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::DirectUncond,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::IndirectCond,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::IndirectUncond,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.updates::total,0,Number of BTB updates (Count)
system.cpus4.branchPred.btb.mispredict::NoBranch,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::Return,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::CallDirect,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::CallIndirect,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::DirectCond,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::DirectUncond,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::IndirectCond,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::IndirectUncond,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.mispredict::total,0,Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpus4.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED,14519667250,Cumulative time (in ticks) in various power states (Tick)
system.cpus4.branchPred.indirectBranchPred.lookups,0,Number of lookups (Count)
system.cpus4.branchPred.indirectBranchPred.hits,0,Number of hits of a tag (Count)
system.cpus4.branchPred.indirectBranchPred.misses,0,Number of misses (Count)
system.cpus4.branchPred.indirectBranchPred.targetRecords,0,Number of targets that where recorded/installed in the cache (Count)
