stat_name,value,description
system.node0.cpus5.lsq0.loadToUse::20-29,1,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::30-39,8,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::40-49,2,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::50-59,5,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::60-69,10,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::70-79,51,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::80-89,80,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::90-99,173,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::100-109,174,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::110-119,204,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::120-129,208,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::130-139,307,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::140-149,231,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::150-159,309,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::160-169,196,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::170-179,119,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::180-189,126,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::190-199,34,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::200-209,42,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::210-219,26,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::220-229,32,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::230-239,35,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::240-249,21,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::250-259,24,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::260-269,10,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::270-279,6,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::280-289,8,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::290-299,5,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::overflows,98,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::min_value,2,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::max_value,636,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.loadToUse::total,20422,Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.node0.cpus5.lsq0.addedLoadsAndStores,35939,Number of loads and stores written to the Load Store Queue (Count)
system.node0.cpus5.lsq0.lqAvgOccupancy,0.0,Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.node0.cpus5.lsq0.sqAvgOccupancy,0.0,Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.node0.cpus5.mmu.dtb.rdAccesses,22122,TLB accesses on read requests (Count)
system.node0.cpus5.mmu.dtb.wrAccesses,12181,TLB accesses on write requests (Count)
system.node0.cpus5.mmu.dtb.exAccesses,0,TLB accesses on execute (instr) requests (Count)
system.node0.cpus5.mmu.dtb.rdMisses,113,TLB misses on read requests (Count)
system.node0.cpus5.mmu.dtb.wrMisses,16,TLB misses on write requests (Count)
system.node0.cpus5.mmu.dtb.exMisses,0,TLB misses on execute (instr) requests (Count)
system.node0.cpus5.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus5.mmu.itb.rdAccesses,0,TLB accesses on read requests (Count)
system.node0.cpus5.mmu.itb.wrAccesses,0,TLB accesses on write requests (Count)
system.node0.cpus5.mmu.itb.exAccesses,25826,TLB accesses on execute (instr) requests (Count)
system.node0.cpus5.mmu.itb.rdMisses,0,TLB misses on read requests (Count)
system.node0.cpus5.mmu.itb.wrMisses,0,TLB misses on write requests (Count)
system.node0.cpus5.mmu.itb.exMisses,83,TLB misses on execute (instr) requests (Count)
system.node0.cpus5.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus5.power_state.pwrStateResidencyTicks::ON,20861252250,Cumulative time (in ticks) in various power states (Tick)
system.node0.cpus5.rename.status::Running,40638,Number of cycles rename is running (Cycle)
system.node0.cpus5.rename.status::Idle,24312,Number of cycles rename is idle (Cycle)
system.node0.cpus5.rename.status::Squashing,748,Number of cycles rename is squashing (Cycle)
system.node0.cpus5.rename.status::Blocked,81350,Number of cycles rename is blocking (Cycle)
system.node0.cpus5.rename.status::Unblocking,23613,Number of cycles rename is unblocking (Cycle)
system.node0.cpus5.rename.status::SerializeStall,547,Number of cycles rename stalled for serializing inst (Cycle)
system.node0.cpus5.rename.renamedInsts,277763,Number of instructions processed by rename (Count)
system.node0.cpus5.rename.ROBFullEvents,3500,Number of times rename has blocked due to ROB full (Count)
system.node0.cpus5.rename.IQFullEvents,163,Number of times rename has blocked due to IQ full (Count)
system.node0.cpus5.rename.SQFullEvents,19424,Number of times rename has blocked due to SQ full (Count)
system.node0.cpus5.rename.renamedOperands,463273,Number of destination operands rename has renamed (Count)
system.node0.cpus5.rename.lookups,924237,Number of register rename lookups that rename has made (Count)
system.node0.cpus5.rename.intLookups,311340,Number of integer rename lookups (Count)
system.node0.cpus5.rename.fpLookups,2043,Number of floating rename lookups (Count)
system.node0.cpus5.rename.committedMaps,421091,Number of HB maps that are committed (Count)
system.node0.cpus5.rename.undoneMaps,42182,Number of HB maps that are undone due to squashing (Count)
system.node0.cpus5.rename.serializing,30,count of serializing insts renamed (Count)
system.node0.cpus5.rename.tempSerializing,29,count of temporary serializing insts renamed (Count)
system.node0.cpus5.rename.skidInsts,8658,count of insts added to the skid buffer (Count)
system.node0.cpus5.rename.intReturned,177967,count of registers freed and written back to integer free list (Count)
system.node0.cpus5.rename.fpReturned,898,count of registers freed and written back to floating point free list (Count)
system.node0.cpus5.rob.reads,415758,The number of ROB reads (Count)
system.node0.cpus5.rob.writes,546373,The number of ROB writes (Count)
system.node0.cpus5.thread_0.numInsts,138604,Number of Instructions committed (Count)
system.node0.cpus5.thread_0.numOps,251342,Number of Ops committed (Count)
system.node0.cpus5.thread_0.numMemRefs,31827,Number of Memory References (Count)
system.node0.cpus5.workload.numSyscalls,14,Number of system calls (Count)
system.node0.cpus6.numCycles,234507,Number of cpu cycles simulated (Cycle)
system.node0.cpus6.cpi,1.691921,CPI: cycles per instruction (core level) ((Cycle/Count))
system.node0.cpus6.ipc,0.591044,IPC: instructions per cycle (core level) ((Count/Cycle))
system.node0.cpus6.numWorkItemsStarted,0,Number of work items this cpu started (Count)
system.node0.cpus6.numWorkItemsCompleted,0,Number of work items this cpu completed (Count)
system.node0.cpus6.instsAdded,272854,Number of instructions added to the IQ (excludes non-spec) (Count)
system.node0.cpus6.nonSpecInstsAdded,144,Number of non-speculative instructions added to the IQ (Count)
system.node0.cpus6.instsIssued,268024,Number of instructions issued (Count)
system.node0.cpus6.squashedInstsIssued,228,Number of squashed instructions issued (Count)
system.node0.cpus6.squashedInstsExamined,21656,Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.node0.cpus6.squashedOperandsExamined,29361,Number of squashed operands that are examined and possibly removed from graph (Count)
system.node0.cpus6.squashedNonSpecRemoved,69,Number of squashed non-spec instructions that were removed (Count)
system.node0.cpus6.numIssuedDist::samples,171416,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::mean,1.563588,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::stdev,2.561567,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::underflows,0,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::0,117215,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::1,4524,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::2,4044,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::3,5815,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::4,4992,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::5,6924,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::6,14830,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::7,10177,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::8,2895,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::overflows,0,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::min_value,0,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::max_value,8,Number of insts issued each cycle (Count)
system.node0.cpus6.numIssuedDist::total,171416,Number of insts issued each cycle (Count)
system.node0.cpus6.statFuBusy::No_OpClass,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::IntAlu,15714,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::IntMult,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::IntDiv,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatAdd,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatCmp,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatCvt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatMult,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatMultAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatDiv,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatMisc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatSqrt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdAdd,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdAddAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdAlu,12,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdCmp,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdCvt,1,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdMisc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdMult,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdMultAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdMatMultAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdShift,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdShiftAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdDiv,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdSqrt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatAdd,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatAlu,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatCmp,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatCvt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatDiv,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatMisc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatMult,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatMultAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatMatMultAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatSqrt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdReduceAdd,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdReduceAlu,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdReduceCmp,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatReduceAdd,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatReduceCmp,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdAes,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdAesMix,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdSha1Hash,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdSha1Hash2,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdSha256Hash,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdSha256Hash2,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdShaSigma2,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdShaSigma3,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdSha3,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdSm4e,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdCrc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdPredAlu,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdDotProd,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::Matrix,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::MatrixMov,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::MatrixOP,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::MemRead,229,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::MemWrite,23,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatMemRead,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::FloatMemWrite,18,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::InstPrefetch,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideStore,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideMaskLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideMaskStore,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdStridedLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdStridedStore,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdIndexedLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdIndexedStore,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdWholeRegisterLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdWholeRegisterStore,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideFaultOnlyFirstLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideSegmentedLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideSegmentedStore,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdUnitStrideSegmentedFaultOnlyFirstLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdStrideSegmentedLoad,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdStrideSegmentedStore,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdExt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdFloatExt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdConfig,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdBf16Add,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdBf16Cmp,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdBf16Cvt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdBf16DotProd,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdBf16MatMultAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdBf16Mult,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::SimdBf16MultAcc,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::Bf16Cvt,0,attempts to use FU when none available (Count)
system.node0.cpus6.statFuBusy::System,0,attempts to use FU when none available (Count)
system.node0.cpus6.issuedInstType_0::No_OpClass,442,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::IntAlu,231681,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::IntMult,207,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::IntDiv,63,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatAdd,168,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatCmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatCvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatMult,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatDiv,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatMisc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatSqrt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdAdd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdAddAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdAlu,274,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdCmp,2,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdCvt,74,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdMisc,257,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdMult,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdMatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdShift,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdShiftAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdDiv,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdSqrt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatAdd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatAlu,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatCmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatCvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatDiv,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatMisc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatMult,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatMatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatSqrt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdReduceAdd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdReduceAlu,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdReduceCmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatReduceAdd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatReduceCmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdAes,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdAesMix,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdSha1Hash,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdSha1Hash2,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdSha256Hash,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdSha256Hash2,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdShaSigma2,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdShaSigma3,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdSha3,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdSm4e,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdCrc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdPredAlu,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdDotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::Matrix,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::MatrixMov,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::MatrixOP,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::MemRead,22304,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::MemWrite,11758,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatMemRead,191,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::FloatMemWrite,603,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::InstPrefetch,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideMaskLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideMaskStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdStridedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdStridedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdIndexedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdIndexedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdWholeRegisterLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdWholeRegisterStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdUnitStrideSegmentedFaultOnlyFirstLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdStrideSegmentedLoad,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdStrideSegmentedStore,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdFloatExt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdConfig,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdBf16Add,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdBf16Cmp,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdBf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdBf16DotProd,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdBf16MatMultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdBf16Mult,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::SimdBf16MultAcc,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::Bf16Cvt,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::System,0,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issuedInstType_0::total,268024,"Number of instructions issued per FU type, per thread (Count)"
system.node0.cpus6.issueRate,1.142925,Inst issue rate ((Count/Cycle))
system.node0.cpus6.fuBusy,15997,FU busy when requested (Count)
system.node0.cpus6.fuBusyRate,0.059685,FU busy rate (busy events/executed inst) ((Count/Count))
system.node0.cpus6.intInstQueueReads,720226,Number of integer instruction queue reads (Count)
system.node0.cpus6.intInstQueueWrites,292668,Number of integer instruction queue writes (Count)
system.node0.cpus6.intInstQueueWakeupAccesses,263546,Number of integer instruction queue wakeup accesses (Count)
system.node0.cpus6.fpInstQueueReads,3463,Number of floating instruction queue reads (Count)
